track,h,search,queue,algo,domain,cov
ipc2011,cg1,eager,FIFO,hd,sokoban,16
ipc2011,cg1,eager,FIFO,hd,openstacks,15
ipc2011,cg1,eager,FIFO,h,nomystery,7
ipc2011,cg1,eager,FIFO,h,tidybot,16
ipc2011,cg1,eager,FIFO,h,pegsol,20
ipc2011,cg1,eager,FIFO,h,visitall,3
ipc2011,cg1,eager,FIFO,h,transport,10
ipc2011,cg1,eager,FIFO,h,elevators,9
ipc2011,cg1,eager,FIFO,h,woodworking,2
ipc2011,cg1,eager,FIFO,h,barman,0
ipc2011,cg1,eager,FIFO,h,parcprinter,20
ipc2011,cg1,eager,FIFO,h,parking,18
ipc2011,cg1,eager,FIFO,h,floortile,0
ipc2011,cg1,eager,FIFO,h,scanalyzer,20
ipc2011,cg1,eager,FIFO,h,sokoban,16
ipc2011,cg1,eager,FIFO,h,openstacks,10
ipc2011,cg1,eager,FIFO,h,nomystery,7
ipc2011,cg1,eager,FIFO,h,tidybot,16
ipc2011,cg1,eager,FIFO,h,pegsol,20
ipc2011,cg1,eager,FIFO,h,visitall,3
ipc2011,cg1,eager,FIFO,h,transport,10
ipc2011,cg1,eager,FIFO,h,elevators,9
ipc2011,cg1,eager,FIFO,h,woodworking,2
ipc2011,cg1,eager,FIFO,h,barman,0
ipc2011,cg1,eager,FIFO,h,parcprinter,20
ipc2011,cg1,eager,FIFO,h,parking,18
ipc2011,cg1,eager,FIFO,h,floortile,0
ipc2011,cg1,eager,FIFO,h,scanalyzer,20
ipc2011,cg1,eager,FIFO,h,sokoban,16
ipc2011,cg1,eager,FIFO,h,openstacks,10
ipc2014,cg1,eager,FIFO,h,barman,0
ipc2014,cg1,eager,FIFO,h,citycar,0
ipc2014,cg1,eager,FIFO,h,parking,7
ipc2014,cg1,eager,FIFO,h,childsnack,1
ipc2014,cg1,eager,FIFO,h,floortile,0
ipc2014,cg1,eager,FIFO,h,tetris,18
ipc2014,cg1,eager,FIFO,h,cavediving,7
ipc2014,cg1,eager,FIFO,h,transport,5
ipc2014,cg1,eager,FIFO,h,thoughtful,5
ipc2014,cg1,eager,FIFO,h,maintenance,16
ipc2014,cg1,eager,FIFO,h,openstacks,0
ipc2014,cg1,eager,FIFO,h,hiking,18
ipc2014,cg1,eager,FIFO,h,visitall,0
ipc2014,cg1,eager,FIFO,h,ged,0
ipc2014,cg1,eager,FIFO,h,barman,0
ipc2014,cg1,eager,FIFO,h,citycar,0
ipc2014,cg1,eager,FIFO,h,parking,7
ipc2014,cg1,eager,FIFO,h,childsnack,1
ipc2014,cg1,eager,FIFO,h,floortile,0
ipc2014,cg1,eager,FIFO,h,tetris,18
ipc2014,cg1,eager,FIFO,h,cavediving,7
ipc2014,cg1,eager,FIFO,h,transport,5
ipc2014,cg1,eager,FIFO,h,thoughtful,5
ipc2014,cg1,eager,FIFO,h,maintenance,16
ipc2014,cg1,eager,FIFO,h,openstacks,0
ipc2014,cg1,eager,FIFO,h,hiking,18
ipc2014,cg1,eager,FIFO,h,visitall,0
ipc2014,cg1,eager,FIFO,h,ged,0
ipc2011,ff1,eager,FIFO,h,nomystery,9
ipc2011,ff1,eager,FIFO,h,tidybot,16
ipc2011,ff1,eager,FIFO,h,pegsol,20
ipc2011,ff1,eager,FIFO,h,visitall,3
ipc2011,ff1,eager,FIFO,h,transport,0
ipc2011,ff1,eager,FIFO,h,elevators,19
ipc2011,ff1,eager,FIFO,h,woodworking,2
ipc2011,ff1,eager,FIFO,h,barman,8
ipc2011,ff1,eager,FIFO,h,parcprinter,20
ipc2011,ff1,eager,FIFO,h,parking,10
ipc2011,ff1,eager,FIFO,h,floortile,6
ipc2011,ff1,eager,FIFO,h,scanalyzer,15
ipc2011,ff1,eager,FIFO,h,sokoban,19
ipc2011,ff1,eager,FIFO,h,openstacks,11
ipc2014,ff1,eager,FIFO,h,barman,0
ipc2014,ff1,eager,FIFO,h,citycar,0
ipc2014,ff1,eager,FIFO,h,parking,4
ipc2014,ff1,eager,FIFO,h,childsnack,0
ipc2014,ff1,eager,FIFO,h,floortile,2
ipc2014,ff1,eager,FIFO,h,tetris,1
ipc2014,ff1,eager,FIFO,h,cavediving,7
ipc2014,ff1,eager,FIFO,h,transport,0
ipc2014,ff1,eager,FIFO,h,thoughtful,8
ipc2014,ff1,eager,FIFO,h,maintenance,11
ipc2014,ff1,eager,FIFO,h,openstacks,0
ipc2014,ff1,eager,FIFO,h,hiking,20
ipc2014,ff1,eager,FIFO,h,visitall,0
ipc2014,ff1,eager,FIFO,h,ged,19
ipc2011,ff1,eager,FIFO,h,nomystery,9
ipc2011,ff1,eager,FIFO,h,tidybot,16
ipc2011,ff1,eager,FIFO,h,pegsol,20
ipc2011,ff1,eager,FIFO,h,visitall,3
ipc2011,ff1,eager,FIFO,h,transport,0
ipc2011,ff1,eager,FIFO,h,elevators,18
ipc2011,ff1,eager,FIFO,h,woodworking,2
ipc2011,ff1,eager,FIFO,h,barman,8
ipc2011,ff1,eager,FIFO,h,parcprinter,20
ipc2011,ff1,eager,FIFO,h,parking,11
ipc2011,ff1,eager,FIFO,h,floortile,6
ipc2011,ff1,eager,FIFO,h,scanalyzer,16
ipc2011,ff1,eager,FIFO,h,sokoban,19
ipc2011,ff1,eager,FIFO,h,openstacks,11
ipc2014,cg1,eager,FIFO,h,barman,0
ipc2014,cg1,eager,FIFO,h,citycar,0
ipc2014,cg1,eager,FIFO,h,parking,7
ipc2014,cg1,eager,FIFO,h,childsnack,1
ipc2014,cg1,eager,FIFO,h,floortile,0
ipc2014,cg1,eager,FIFO,h,tetris,17
ipc2014,cg1,eager,FIFO,h,cavediving,7
ipc2014,cg1,eager,FIFO,h,transport,5
ipc2014,cg1,eager,FIFO,h,thoughtful,5
ipc2014,cg1,eager,FIFO,h,maintenance,16
ipc2014,cg1,eager,FIFO,h,openstacks,0
ipc2014,cg1,eager,FIFO,h,hiking,18
ipc2014,cg1,eager,FIFO,h,visitall,0
ipc2014,cg1,eager,FIFO,h,ged,0
ipc2011,ff1,eager,FIFO,h,nomystery,9
ipc2011,ff1,eager,FIFO,h,tidybot,16
ipc2011,ff1,eager,FIFO,h,pegsol,20
ipc2011,ff1,eager,FIFO,h,visitall,3
ipc2011,ff1,eager,FIFO,h,transport,0
ipc2011,ff1,eager,FIFO,h,elevators,18
ipc2011,ff1,eager,FIFO,h,woodworking,2
ipc2011,ff1,eager,FIFO,h,barman,8
ipc2011,ff1,eager,FIFO,h,parcprinter,20
ipc2011,ff1,eager,FIFO,h,parking,10
ipc2011,ff1,eager,FIFO,h,floortile,5
ipc2011,ff1,eager,FIFO,h,scanalyzer,16
ipc2011,ff1,eager,FIFO,h,sokoban,19
ipc2011,ff1,eager,FIFO,h,openstacks,11
ipc2014,ff1,eager,FIFO,h,barman,0
ipc2014,ff1,eager,FIFO,h,citycar,0
ipc2014,ff1,eager,FIFO,h,parking,3
ipc2014,ff1,eager,FIFO,h,childsnack,0
ipc2014,ff1,eager,FIFO,h,floortile,2
ipc2014,ff1,eager,FIFO,h,tetris,1
ipc2014,ff1,eager,FIFO,h,cavediving,7
ipc2014,ff1,eager,FIFO,h,transport,0
ipc2014,ff1,eager,FIFO,h,thoughtful,8
ipc2014,ff1,eager,FIFO,h,maintenance,11
ipc2014,ff1,eager,FIFO,h,openstacks,0
ipc2014,ff1,eager,FIFO,h,hiking,20
ipc2014,ff1,eager,FIFO,h,visitall,0
ipc2014,ff1,eager,FIFO,h,ged,19
ipc2014,cg1,eager,FIFO,h,barman,0
ipc2014,cg1,eager,FIFO,h,citycar,0
ipc2014,cg1,eager,FIFO,h,parking,6
ipc2014,cg1,eager,FIFO,h,childsnack,1
ipc2014,cg1,eager,FIFO,h,floortile,0
ipc2014,cg1,eager,FIFO,h,tetris,18
ipc2014,cg1,eager,FIFO,h,cavediving,7
ipc2014,cg1,eager,FIFO,h,transport,5
ipc2014,cg1,eager,FIFO,h,thoughtful,5
ipc2014,cg1,eager,FIFO,h,maintenance,16
ipc2014,cg1,eager,FIFO,h,openstacks,0
ipc2014,cg1,eager,FIFO,h,hiking,18
ipc2014,cg1,eager,FIFO,h,visitall,0
ipc2014,cg1,eager,FIFO,h,ged,0
ipc2011,cg1,eager,FIFO,h,nomystery,7
ipc2011,cg1,eager,FIFO,h,tidybot,16
ipc2011,cg1,eager,FIFO,h,pegsol,20
ipc2011,cg1,eager,FIFO,h,visitall,3
ipc2011,cg1,eager,FIFO,h,transport,10
ipc2011,cg1,eager,FIFO,h,elevators,9
ipc2011,cg1,eager,FIFO,h,woodworking,2
ipc2011,cg1,eager,FIFO,h,barman,0
ipc2011,cg1,eager,FIFO,h,parcprinter,20
ipc2011,cg1,eager,FIFO,h,parking,18
ipc2011,cg1,eager,FIFO,h,floortile,0
ipc2011,cg1,eager,FIFO,h,scanalyzer,20
ipc2011,cg1,eager,FIFO,h,sokoban,16
ipc2011,cg1,eager,FIFO,h,openstacks,10
ipc2011,cg1,eager,FIFO,h,nomystery,7
ipc2011,cg1,eager,FIFO,h,tidybot,16
ipc2011,cg1,eager,FIFO,h,pegsol,20
ipc2011,cg1,eager,FIFO,h,visitall,3
ipc2011,cg1,eager,FIFO,h,transport,10
ipc2011,cg1,eager,FIFO,h,elevators,9
ipc2011,cg1,eager,FIFO,h,woodworking,2
ipc2011,cg1,eager,FIFO,h,barman,0
ipc2011,cg1,eager,FIFO,h,parcprinter,20
ipc2011,cg1,eager,FIFO,h,parking,18
ipc2011,cg1,eager,FIFO,h,floortile,0
ipc2011,cg1,eager,FIFO,h,scanalyzer,20
ipc2011,cg1,eager,FIFO,h,sokoban,16
ipc2011,cg1,eager,FIFO,h,openstacks,10
ipc2014,ff1,eager,FIFO,h,barman,0
ipc2014,ff1,eager,FIFO,h,citycar,0
ipc2014,ff1,eager,FIFO,h,parking,3
ipc2014,ff1,eager,FIFO,h,childsnack,0
ipc2014,ff1,eager,FIFO,h,floortile,2
ipc2014,ff1,eager,FIFO,h,tetris,2
ipc2014,ff1,eager,FIFO,h,cavediving,7
ipc2014,ff1,eager,FIFO,h,transport,0
ipc2014,ff1,eager,FIFO,h,thoughtful,8
ipc2014,ff1,eager,FIFO,h,maintenance,11
ipc2014,ff1,eager,FIFO,h,openstacks,0
ipc2014,ff1,eager,FIFO,h,hiking,20
ipc2014,ff1,eager,FIFO,h,visitall,0
ipc2014,ff1,eager,FIFO,h,ged,19
ipc2011,ff1,eager,FIFO,h,nomystery,9
ipc2011,ff1,eager,FIFO,h,tidybot,16
ipc2011,ff1,eager,FIFO,h,pegsol,20
ipc2011,ff1,eager,FIFO,h,visitall,3
ipc2011,ff1,eager,FIFO,h,transport,0
ipc2011,ff1,eager,FIFO,h,elevators,19
ipc2011,ff1,eager,FIFO,h,woodworking,2
ipc2011,ff1,eager,FIFO,h,barman,8
ipc2011,ff1,eager,FIFO,h,parcprinter,20
ipc2011,ff1,eager,FIFO,h,parking,11
ipc2011,ff1,eager,FIFO,h,floortile,6
ipc2011,ff1,eager,FIFO,h,scanalyzer,15
ipc2011,ff1,eager,FIFO,h,sokoban,19
ipc2011,ff1,eager,FIFO,h,openstacks,11
ipc2014,ff1,eager,FIFO,h,barman,0
ipc2014,ff1,eager,FIFO,h,citycar,0
ipc2014,ff1,eager,FIFO,h,parking,3
ipc2014,ff1,eager,FIFO,h,childsnack,0
ipc2014,ff1,eager,FIFO,h,floortile,2
ipc2014,ff1,eager,FIFO,h,tetris,1
ipc2014,ff1,eager,FIFO,h,cavediving,7
ipc2014,ff1,eager,FIFO,h,transport,0
ipc2014,ff1,eager,FIFO,h,thoughtful,8
ipc2014,ff1,eager,FIFO,h,maintenance,11
ipc2014,ff1,eager,FIFO,h,openstacks,0
ipc2014,ff1,eager,FIFO,h,hiking,20
ipc2014,ff1,eager,FIFO,h,visitall,0
ipc2014,ff1,eager,FIFO,h,ged,19
ipc2014,ff1,eager,FIFO,hB,barman,8
ipc2014,ff1,eager,FIFO,hB,citycar,2
ipc2014,ff1,eager,FIFO,hB,parking,0
ipc2014,ff1,eager,FIFO,hB,childsnack,0
ipc2014,ff1,eager,FIFO,hB,floortile,2
ipc2014,ff1,eager,FIFO,hB,tetris,8
ipc2014,ff1,eager,FIFO,hB,cavediving,7
ipc2014,ff1,eager,FIFO,hB,transport,0
ipc2014,ff1,eager,FIFO,hB,thoughtful,13
ipc2014,ff1,eager,FIFO,hB,maintenance,11
ipc2014,ff1,eager,FIFO,hB,openstacks,12
ipc2014,ff1,eager,FIFO,hB,hiking,20
ipc2014,ff1,eager,FIFO,hB,visitall,4
ipc2014,ff1,eager,FIFO,hB,ged,13
ipc2011,ff1,eager,FIFO,hB,nomystery,8
ipc2011,ff1,eager,FIFO,hB,tidybot,16
ipc2011,ff1,eager,FIFO,hB,pegsol,20
ipc2011,ff1,eager,FIFO,hB,visitall,11
ipc2011,ff1,eager,FIFO,hB,transport,0
ipc2011,ff1,eager,FIFO,hB,elevators,18
ipc2011,ff1,eager,FIFO,hB,woodworking,15
ipc2011,ff1,eager,FIFO,hB,barman,17
ipc2011,ff1,eager,FIFO,hB,parcprinter,20
ipc2011,ff1,eager,FIFO,hB,parking,13
ipc2011,ff1,eager,FIFO,hB,floortile,7
ipc2011,ff1,eager,FIFO,hB,scanalyzer,19
ipc2011,ff1,eager,FIFO,hB,sokoban,19
ipc2011,ff1,eager,FIFO,hB,openstacks,18
ipc2011,cg1,eager,FIFO,hB,nomystery,6
ipc2011,cg1,eager,FIFO,hB,tidybot,16
ipc2011,cg1,eager,FIFO,hB,pegsol,20
ipc2011,cg1,eager,FIFO,hB,visitall,10
ipc2011,cg1,eager,FIFO,hB,transport,13
ipc2011,cg1,eager,FIFO,hB,elevators,14
ipc2011,cg1,eager,FIFO,hB,woodworking,15
ipc2011,cg1,eager,FIFO,hB,barman,0
ipc2011,cg1,eager,FIFO,hB,parcprinter,13
ipc2011,cg1,eager,FIFO,hB,parking,19
ipc2011,cg1,eager,FIFO,hB,floortile,1
ipc2011,cg1,eager,FIFO,hB,scanalyzer,20
ipc2011,cg1,eager,FIFO,hB,sokoban,16
ipc2011,cg1,eager,FIFO,hB,openstacks,13
ipc2014,cg1,eager,FIFO,hB,barman,0
ipc2014,cg1,eager,FIFO,hB,citycar,2
ipc2014,cg1,eager,FIFO,hB,parking,7
ipc2014,cg1,eager,FIFO,hB,childsnack,0
ipc2014,cg1,eager,FIFO,hB,floortile,0
ipc2014,cg1,eager,FIFO,hB,tetris,19
ipc2014,cg1,eager,FIFO,hB,cavediving,7
ipc2014,cg1,eager,FIFO,hB,transport,6
ipc2014,cg1,eager,FIFO,hB,thoughtful,5
ipc2014,cg1,eager,FIFO,hB,maintenance,17
ipc2014,cg1,eager,FIFO,hB,openstacks,3
ipc2014,cg1,eager,FIFO,hB,hiking,19
ipc2014,cg1,eager,FIFO,hB,visitall,2
ipc2014,cg1,eager,FIFO,hB,ged,4
ipc2014,ff1,eager,FIFO,hB,barman,7
ipc2014,ff1,eager,FIFO,hB,citycar,3
ipc2014,ff1,eager,FIFO,hB,parking,3
ipc2014,ff1,eager,FIFO,hB,childsnack,0
ipc2014,ff1,eager,FIFO,hB,floortile,2
ipc2014,ff1,eager,FIFO,hB,tetris,9
ipc2014,ff1,eager,FIFO,hB,cavediving,7
ipc2014,ff1,eager,FIFO,hB,transport,0
ipc2014,ff1,eager,FIFO,hB,thoughtful,10
ipc2014,ff1,eager,FIFO,hB,maintenance,10
ipc2014,ff1,eager,FIFO,hB,openstacks,11
ipc2014,ff1,eager,FIFO,hB,hiking,20
ipc2014,ff1,eager,FIFO,hB,visitall,3
ipc2014,ff1,eager,FIFO,hB,ged,12
ipc2014,cg1,eager,FIFO,hB,barman,0
ipc2014,cg1,eager,FIFO,hB,citycar,2
ipc2014,cg1,eager,FIFO,hB,parking,11
ipc2014,cg1,eager,FIFO,hB,childsnack,0
ipc2014,cg1,eager,FIFO,hB,floortile,1
ipc2014,cg1,eager,FIFO,hB,tetris,18
ipc2014,cg1,eager,FIFO,hB,cavediving,7
ipc2014,cg1,eager,FIFO,hB,transport,6
ipc2014,cg1,eager,FIFO,hB,thoughtful,5
ipc2014,cg1,eager,FIFO,hB,maintenance,16
ipc2014,cg1,eager,FIFO,hB,openstacks,2
ipc2014,cg1,eager,FIFO,hB,hiking,18
ipc2014,cg1,eager,FIFO,hB,visitall,2
ipc2014,cg1,eager,FIFO,hB,ged,3
ipc2011,ff1,eager,FIFO,hB,nomystery,7
ipc2011,ff1,eager,FIFO,hB,tidybot,14
ipc2011,ff1,eager,FIFO,hB,pegsol,20
ipc2011,ff1,eager,FIFO,hB,visitall,11
ipc2011,ff1,eager,FIFO,hB,transport,0
ipc2011,ff1,eager,FIFO,hB,elevators,19
ipc2011,ff1,eager,FIFO,hB,woodworking,15
ipc2011,ff1,eager,FIFO,hB,barman,18
ipc2011,ff1,eager,FIFO,hB,parcprinter,20
ipc2011,ff1,eager,FIFO,hB,parking,12
ipc2011,ff1,eager,FIFO,hB,floortile,5
ipc2011,ff1,eager,FIFO,hB,scanalyzer,18
ipc2011,ff1,eager,FIFO,hB,sokoban,17
ipc2011,ff1,eager,FIFO,hB,openstacks,17
ipc2011,ff1,eager,FIFO,hB,nomystery,7
ipc2011,ff1,eager,FIFO,hB,tidybot,17
ipc2011,ff1,eager,FIFO,hB,pegsol,20
ipc2011,ff1,eager,FIFO,hB,visitall,12
ipc2011,ff1,eager,FIFO,hB,transport,0
ipc2011,ff1,eager,FIFO,hB,elevators,20
ipc2011,ff1,eager,FIFO,hB,woodworking,15
ipc2011,ff1,eager,FIFO,hB,barman,17
ipc2011,ff1,eager,FIFO,hB,parcprinter,20
ipc2011,ff1,eager,FIFO,hB,parking,15
ipc2011,ff1,eager,FIFO,hB,floortile,5
ipc2011,ff1,eager,FIFO,hB,scanalyzer,20
ipc2011,ff1,eager,FIFO,hB,sokoban,19
ipc2011,ff1,eager,FIFO,hB,openstacks,17
ipc2011,cg1,eager,FIFO,hB,nomystery,5
ipc2011,cg1,eager,FIFO,hB,tidybot,17
ipc2011,cg1,eager,FIFO,hB,pegsol,20
ipc2011,cg1,eager,FIFO,hB,visitall,10
ipc2011,cg1,eager,FIFO,hB,transport,12
ipc2011,cg1,eager,FIFO,hB,elevators,13
ipc2011,cg1,eager,FIFO,hB,woodworking,15
ipc2011,cg1,eager,FIFO,hB,barman,0
ipc2011,cg1,eager,FIFO,hB,parcprinter,13
ipc2011,cg1,eager,FIFO,hB,parking,20
ipc2011,cg1,eager,FIFO,hB,floortile,1
ipc2011,cg1,eager,FIFO,hB,scanalyzer,20
ipc2011,cg1,eager,FIFO,hB,sokoban,16
ipc2011,cg1,eager,FIFO,hB,openstacks,14
ipc2014,ff1,eager,FIFO,hB,barman,8
ipc2014,ff1,eager,FIFO,hB,citycar,4
ipc2014,ff1,eager,FIFO,hB,parking,2
ipc2014,ff1,eager,FIFO,hB,childsnack,0
ipc2014,ff1,eager,FIFO,hB,floortile,2
ipc2014,ff1,eager,FIFO,hB,tetris,7
ipc2014,ff1,eager,FIFO,hB,cavediving,7
ipc2014,ff1,eager,FIFO,hB,transport,0
ipc2014,ff1,eager,FIFO,hB,thoughtful,10
ipc2014,ff1,eager,FIFO,hB,maintenance,11
ipc2014,ff1,eager,FIFO,hB,openstacks,9
ipc2014,ff1,eager,FIFO,hB,hiking,20
ipc2014,ff1,eager,FIFO,hB,visitall,4
ipc2014,ff1,eager,FIFO,hB,ged,13
ipc2014,ff1,eager,FIFO,hB,barman,8
ipc2014,ff1,eager,FIFO,hB,citycar,2
ipc2014,ff1,eager,FIFO,hB,parking,1
ipc2014,ff1,eager,FIFO,hB,childsnack,0
ipc2014,ff1,eager,FIFO,hB,floortile,3
ipc2014,ff1,eager,FIFO,hB,tetris,9
ipc2014,ff1,eager,FIFO,hB,cavediving,7
ipc2014,ff1,eager,FIFO,hB,transport,0
ipc2014,ff1,eager,FIFO,hB,thoughtful,11
ipc2014,ff1,eager,FIFO,hB,maintenance,11
ipc2014,ff1,eager,FIFO,hB,openstacks,13
ipc2014,ff1,eager,FIFO,hB,hiking,20
ipc2014,ff1,eager,FIFO,hB,visitall,2
ipc2014,ff1,eager,FIFO,hB,ged,12
ipc2011,cg1,eager,FIFO,hB,nomystery,6
ipc2011,cg1,eager,FIFO,hB,tidybot,16
ipc2011,cg1,eager,FIFO,hB,pegsol,20
ipc2011,cg1,eager,FIFO,hB,visitall,10
ipc2011,cg1,eager,FIFO,hB,transport,11
ipc2011,cg1,eager,FIFO,hB,elevators,13
ipc2011,cg1,eager,FIFO,hB,woodworking,16
ipc2011,cg1,eager,FIFO,hB,barman,0
ipc2011,cg1,eager,FIFO,hB,parcprinter,14
ipc2011,cg1,eager,FIFO,hB,parking,20
ipc2011,cg1,eager,FIFO,hB,floortile,0
ipc2011,cg1,eager,FIFO,hB,scanalyzer,20
ipc2011,cg1,eager,FIFO,hB,sokoban,16
ipc2011,cg1,eager,FIFO,hB,openstacks,13
ipc2011,cg1,eager,FIFO,hB,nomystery,5
ipc2011,cg1,eager,FIFO,hB,tidybot,18
ipc2011,cg1,eager,FIFO,hB,pegsol,19
ipc2011,cg1,eager,FIFO,hB,visitall,10
ipc2011,cg1,eager,FIFO,hB,transport,13
ipc2011,cg1,eager,FIFO,hB,elevators,13
ipc2011,cg1,eager,FIFO,hB,woodworking,13
ipc2011,cg1,eager,FIFO,hB,barman,0
ipc2011,cg1,eager,FIFO,hB,parcprinter,12
ipc2011,cg1,eager,FIFO,hB,parking,20
ipc2011,cg1,eager,FIFO,hB,floortile,0
ipc2011,cg1,eager,FIFO,hB,scanalyzer,20
ipc2011,cg1,eager,FIFO,hB,sokoban,16
ipc2011,cg1,eager,FIFO,hB,openstacks,14
ipc2014,cg1,eager,FIFO,hB,barman,0
ipc2014,cg1,eager,FIFO,hB,citycar,0
ipc2014,cg1,eager,FIFO,hB,parking,9
ipc2014,cg1,eager,FIFO,hB,childsnack,0
ipc2014,cg1,eager,FIFO,hB,floortile,0
ipc2014,cg1,eager,FIFO,hB,tetris,18
ipc2014,cg1,eager,FIFO,hB,cavediving,7
ipc2014,cg1,eager,FIFO,hB,transport,6
ipc2014,cg1,eager,FIFO,hB,thoughtful,5
ipc2014,cg1,eager,FIFO,hB,maintenance,15
ipc2014,cg1,eager,FIFO,hB,openstacks,2
ipc2014,cg1,eager,FIFO,hB,hiking,17
ipc2014,cg1,eager,FIFO,hB,visitall,2
ipc2014,cg1,eager,FIFO,hB,ged,5
ipc2014,cg1,eager,FIFO,hB,barman,0
ipc2014,cg1,eager,FIFO,hB,citycar,1
ipc2014,cg1,eager,FIFO,hB,parking,6
ipc2014,cg1,eager,FIFO,hB,childsnack,0
ipc2014,cg1,eager,FIFO,hB,floortile,0
ipc2014,cg1,eager,FIFO,hB,tetris,17
ipc2014,cg1,eager,FIFO,hB,cavediving,7
ipc2014,cg1,eager,FIFO,hB,transport,6
ipc2014,cg1,eager,FIFO,hB,thoughtful,5
ipc2014,cg1,eager,FIFO,hB,maintenance,15
ipc2014,cg1,eager,FIFO,hB,openstacks,2
ipc2014,cg1,eager,FIFO,hB,hiking,19
ipc2014,cg1,eager,FIFO,hB,visitall,2
ipc2014,cg1,eager,FIFO,hB,ged,5
ipc2011,ff1,eager,FIFO,hB,nomystery,8
ipc2011,ff1,eager,FIFO,hB,tidybot,18
ipc2011,ff1,eager,FIFO,hB,pegsol,20
ipc2011,ff1,eager,FIFO,hB,visitall,11
ipc2011,ff1,eager,FIFO,hB,transport,0
ipc2011,ff1,eager,FIFO,hB,elevators,19
ipc2011,ff1,eager,FIFO,hB,woodworking,14
ipc2011,ff1,eager,FIFO,hB,barman,15
ipc2011,ff1,eager,FIFO,hB,parcprinter,20
ipc2011,ff1,eager,FIFO,hB,parking,13
ipc2011,ff1,eager,FIFO,hB,floortile,4
ipc2011,ff1,eager,FIFO,hB,scanalyzer,18
ipc2011,ff1,eager,FIFO,hB,sokoban,18
ipc2011,ff1,eager,FIFO,hB,openstacks,17
ipc2014,ff1,eager,FIFO,hb,barman,0
ipc2014,ff1,eager,FIFO,hb,citycar,0
ipc2014,ff1,eager,FIFO,hb,parking,4
ipc2014,ff1,eager,FIFO,hb,childsnack,0
ipc2014,ff1,eager,FIFO,hb,floortile,2
ipc2014,ff1,eager,FIFO,hb,tetris,10
ipc2014,ff1,eager,FIFO,hb,cavediving,7
ipc2014,ff1,eager,FIFO,hb,transport,0
ipc2014,ff1,eager,FIFO,hb,thoughtful,9
ipc2014,ff1,eager,FIFO,hb,maintenance,7
ipc2014,ff1,eager,FIFO,hb,openstacks,15
ipc2014,ff1,eager,FIFO,hb,hiking,18
ipc2014,ff1,eager,FIFO,hb,visitall,0
ipc2014,ff1,eager,FIFO,hb,ged,18
ipc2014,ff1,eager,FIFO,hb,barman,0
ipc2014,ff1,eager,FIFO,hb,citycar,0
ipc2014,ff1,eager,FIFO,hb,parking,7
ipc2014,ff1,eager,FIFO,hb,childsnack,0
ipc2014,ff1,eager,FIFO,hb,floortile,2
ipc2014,ff1,eager,FIFO,hb,tetris,9
ipc2014,ff1,eager,FIFO,hb,cavediving,7
ipc2014,ff1,eager,FIFO,hb,transport,0
ipc2014,ff1,eager,FIFO,hb,thoughtful,7
ipc2014,ff1,eager,FIFO,hb,maintenance,5
ipc2014,ff1,eager,FIFO,hb,openstacks,16
ipc2014,ff1,eager,FIFO,hb,hiking,17
ipc2014,ff1,eager,FIFO,hb,visitall,0
ipc2014,ff1,eager,FIFO,hb,ged,19
ipc2011,ff1,eager,FIFO,hb,nomystery,7
ipc2011,ff1,eager,FIFO,hb,tidybot,15
ipc2011,ff1,eager,FIFO,hb,pegsol,20
ipc2011,ff1,eager,FIFO,hb,visitall,7
ipc2011,ff1,eager,FIFO,hb,transport,0
ipc2011,ff1,eager,FIFO,hb,elevators,19
ipc2011,ff1,eager,FIFO,hb,woodworking,1
ipc2011,ff1,eager,FIFO,hb,barman,7
ipc2011,ff1,eager,FIFO,hb,parcprinter,20
ipc2011,ff1,eager,FIFO,hb,parking,17
ipc2011,ff1,eager,FIFO,hb,floortile,4
ipc2011,ff1,eager,FIFO,hb,scanalyzer,17
ipc2011,ff1,eager,FIFO,hb,sokoban,18
ipc2011,ff1,eager,FIFO,hb,openstacks,19
ipc2014,cg1,eager,FIFO,hb,barman,0
ipc2014,cg1,eager,FIFO,hb,citycar,0
ipc2014,cg1,eager,FIFO,hb,parking,11
ipc2014,cg1,eager,FIFO,hb,childsnack,0
ipc2014,cg1,eager,FIFO,hb,floortile,0
ipc2014,cg1,eager,FIFO,hb,tetris,20
ipc2014,cg1,eager,FIFO,hb,cavediving,7
ipc2014,cg1,eager,FIFO,hb,transport,4
ipc2014,cg1,eager,FIFO,hb,thoughtful,5
ipc2014,cg1,eager,FIFO,hb,maintenance,16
ipc2014,cg1,eager,FIFO,hb,openstacks,0
ipc2014,cg1,eager,FIFO,hb,hiking,16
ipc2014,cg1,eager,FIFO,hb,visitall,0
ipc2014,cg1,eager,FIFO,hb,ged,0
ipc2011,ff1,eager,FIFO,hb,nomystery,6
ipc2011,ff1,eager,FIFO,hb,tidybot,15
ipc2011,ff1,eager,FIFO,hb,pegsol,20
ipc2011,ff1,eager,FIFO,hb,visitall,5
ipc2011,ff1,eager,FIFO,hb,transport,0
ipc2011,ff1,eager,FIFO,hb,elevators,18
ipc2011,ff1,eager,FIFO,hb,woodworking,2
ipc2011,ff1,eager,FIFO,hb,barman,9
ipc2011,ff1,eager,FIFO,hb,parcprinter,20
ipc2011,ff1,eager,FIFO,hb,parking,18
ipc2011,ff1,eager,FIFO,hb,floortile,4
ipc2011,ff1,eager,FIFO,hb,scanalyzer,17
ipc2011,ff1,eager,FIFO,hb,sokoban,19
